position_id,asset,side,ret_1_dir,ret_6_dir,ret_12_dir,ret_48_dir,sigma_bar_pct,vol_percentile,imbalance_dir,spread_bps,depth_log,fv_edge_bps,basis_dir,volume_z,funding_dir,mom_dir,drawdown_pct,regime_bull_quiet,regime_bull_vol,regime_range,regime_bear,regime_crisis,corr_fast,corr_shift,turbulence_pct,sent_dir,sent_fear,fear_greed,dominance_delta,equity_risk_z,hour_sin,hour_cos,weekend,imbalance_delta_dir,other_ret_6_dir,depth_ratio,mtf_align,pd_zone,liq_pocket_pull,fvg_pull,fvg_liq_confluence,poc_dist,va_pos,regime_age,funding_dist,venue_disloc_dir,th_grid,th_metronome,th_clockwork,th_stopzone,th_barclose,opt_pcr_z,opt_oi_pcr_z,opt_iv_skew,manip_suspect,pat_engulf_dir,pat_hammer_dir,pat_marubozu_dir,vol_term,mkt_ret_6_dir,book_touch_share,flow_tox,direction,gate_confidence,label,net_pnl_usd,source,ts,signal_ts,barrier,probe,disp
cand-452e36a6-7100,ETH,long,0.108770,0.969082,1.799743,0.779103,0.096072,0.183333,0.131089,0.046994,0.806760,0.000000,-0.286797,1.442173,0.008885,-0.333333,0.366641,0.000000,0.000000,1.000000,0.000000,0.000000,0.005160,0.009280,0.004000,0.007518,0.000000,0.250000,0.009340,0.000000,0.292372,0.956305,0.000000,0.029663,0.158652,1.043623,1.000000,0.901261,0.960467,0.000000,0.000000,0.267753,0.000000,1.000000,0.856601,-0.135742,0.003000,0.000000,0.000000,0.669000,0.002000,0.000000,0.000000,-0.811164,0.166269,0.000000,0.657028,0.189427,0.017593,0.390888,0.117301,0.423922,1.000000,0.873431,0,0.00,candidate,1784603250,1784595600,sl,,capped
cand-452e36a6-7105,ETH,long,0.260140,-0.293614,-0.807313,0.583438,0.094653,0.173333,0.952122,0.005239,0.810352,0.000000,0.029653,-0.766555,-0.003768,-0.333333,0.364586,0.000000,0.000000,1.000000,0.000000,0.000000,-0.025602,-0.025729,0.004000,0.005618,0.000000,0.250000,-0.005325,0.000000,0.465615,0.884988,0.000000,-0.237094,-0.297478,1.050579,1.000000,0.676141,0.868693,0.979483,0.000000,0.215865,0.000000,1.000000,0.768082,-0.060243,0.015000,0.000000,0.000000,0.420000,0.005000,0.000000,0.000000,-0.817709,0.311134,0.000000,-0.201870,0.302632,-0.229392,-1.069892,0.202234,0.404863,1.000000,0.750207,0,0.00,candidate,1784603250,1784598300,sl,,SZ-030: net-Kelly f* <= 0: p 0.56 below 
cand-452e36a6-7108,ETH,long,1.698970,1.674825,0.946385,1.669134,0.085894,0.133333,0.436950,0.005222,0.816185,0.000000,0.638723,1.803037,-0.019569,-0.333333,0.364689,0.000000,0.000000,1.000000,0.000000,0.000000,-0.019984,-0.019630,0.012000,0.003793,0.000000,0.250000,0.000672,0.000000,0.700909,0.713250,0.000000,0.000000,0.103976,1.087753,1.000000,0.853972,0.942680,0.000000,0.000000,0.259605,0.000000,1.000000,0.628466,0.046999,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.824331,0.137415,1.000000,0.000000,1.000000,0.243360,1.347533,0.082736,0.497024,1.000000,0.742822,0,0.00,candidate,1784603250,1784602200,sl,,SZ-046
cand-452e36a6-7110,BTC,long,0.630235,1.196493,0.997668,0.806664,0.072109,0.196667,1.458373,0.001528,0.785744,0.000000,-0.347823,-0.211665,0.013586,-0.333333,0.272238,0.000000,0.000000,1.000000,0.000000,0.000000,-0.047091,-0.045204,0.012000,0.003774,0.000000,0.250000,0.000672,0.000000,0.716302,0.697790,0.000000,0.340763,0.518468,0.281957,0.000000,0.541511,0.881440,0.944697,1.000000,0.088580,0.000000,1.000000,0.618049,-0.016583,0.019000,0.000000,0.000000,0.256000,0.000000,0.000000,0.000000,-0.824331,0.275866,0.000000,-0.494626,0.296703,0.097628,2.588808,0.546480,0.668123,1.000000,0.746322,0,0.00,candidate,1784603730,1784602500,sl,,SZ-046
cand-452e36a6-7111,BTC,long,0.256666,0.569557,0.564687,0.746566,0.071517,0.193333,1.297462,0.001529,0.896261,0.000000,-0.157118,-0.695278,0.013885,-0.333333,0.272238,0.000000,0.000000,1.000000,0.000000,0.000000,-0.048722,-0.046331,0.012000,0.003774,0.000000,0.250000,0.000672,0.000000,0.722364,0.691513,0.000000,-0.160910,0.518468,1.542105,1.000000,0.553824,0.887579,0.950826,1.000000,0.092235,0.000000,1.000000,0.612616,0.031110,0.020000,0.000000,0.000000,0.239000,0.000000,0.000000,0.000000,-0.824331,0.435922,0.000000,-0.637314,0.201681,0.039438,2.392195,0.502536,0.669096,1.000000,0.746307,0,0.00,candidate,1784603730,1784602800,sl,,SZ-046
cand-452e36a6-7109,ETH,long,1.890994,2.456435,1.787928,1.923534,0.086167,0.133333,0.523866,0.005210,0.815670,0.000000,-0.632130,4.483181,-0.019898,-0.333333,0.364689,0.000000,0.000000,1.000000,0.000000,0.000000,-0.053678,-0.051780,0.012000,0.003793,0.000000,0.250000,0.000672,0.000000,0.713250,0.700909,0.000000,-0.429208,0.211337,1.079378,1.000000,0.814747,0.912160,0.000000,0.000000,0.295102,0.000000,1.000000,0.620132,-0.151071,0.006000,0.000000,0.000000,0.847000,0.000000,0.000000,0.000000,-0.824331,0.093857,0.000000,-0.380202,0.383394,0.233890,2.166452,0.221367,0.554492,1.000000,0.873354,0,0.00,candidate,1784603850,1784602500,sl,,SZ-046
cand-452e36a6-7112,ETH,long,0.838151,3.020812,2.480816,2.062823,0.088145,0.140000,1.006058,0.005201,0.796355,0.000000,-0.115040,0.375800,-0.021755,-0.333333,0.364689,0.000000,0.000000,1.000000,0.000000,0.000000,-0.066911,-0.062293,0.012000,0.003774,0.000000,0.250000,-0.010611,0.000000,0.746057,0.665882,0.000000,-0.099997,0.175370,0.966760,1.000000,0.869443,0.935336,0.000000,0.000000,0.268519,0.058419,1.000000,0.596989,-0.296377,0.007000,0.000000,0.000000,0.216000,0.000000,0.000000,0.000000,-0.824331,0.096439,0.000000,-0.617112,0.093617,0.291249,3.000000,0.303386,0.561925,1.000000,1.000000,0,0.00,candidate,1784604607,1784603100,sl,,SZ-046
cand-452e36a6-7113,ETH,long,0.123912,2.887463,2.556322,2.143898,0.088136,0.140000,0.820033,0.005201,0.790628,0.000000,0.174791,-0.381676,-0.022164,-0.333333,0.364689,0.000000,0.000000,1.000000,0.000000,0.000000,-0.069726,-0.063516,0.012000,0.003774,0.000000,0.250000,-0.010611,0.000000,0.757565,0.652760,0.000000,0.223219,0.216161,0.859961,1.000000,0.876535,0.938984,0.000000,0.000000,0.270674,0.060610,1.000000,0.588655,-0.054612,0.014000,0.000000,0.000000,0.157000,0.000000,0.000000,0.000000,-0.824331,0.292292,0.000000,0.300323,0.103448,0.309393,2.172352,0.662164,0.558761,1.000000,0.750108,0,0.00,candidate,1784604607,1784603400,sl,,SZ-046
cand-452e36a6-7114,ETH,long,0.751348,2.342127,2.822115,1.829860,0.087243,0.133333,0.356509,0.005200,0.764332,0.000000,0.035944,-0.694866,-0.024061,-0.333333,0.364689,0.000000,0.000000,1.000000,0.000000,0.000000,-0.010326,-0.006174,0.012000,0.003755,0.000000,0.250000,-0.017348,0.000000,0.782608,0.622515,0.000000,-0.746141,0.121601,0.633750,1.000000,0.868911,0.936552,0.000000,0.000000,0.269237,0.059150,1.000000,0.569643,-0.174177,0.017000,0.000000,0.000000,0.303000,0.000000,0.000000,0.000000,-0.831107,0.310794,0.000000,-0.583832,0.233820,0.108634,1.883946,0.187234,0.562555,1.000000,0.750108,0,0.00,candidate,1784606440,1784604000,sl,,SZ-046
cand-452e36a6-7104,BTC,long,0.144752,-0.870277,0.600339,0.464493,0.077086,0.213333,1.126207,0.001531,0.907723,0.987900,1.380739,0.129445,0.005854,-0.333333,0.270542,0.000000,0.000000,1.000000,0.000000,0.000000,-0.023339,-0.022221,0.004000,0.007574,0.000000,0.250000,-0.019446,0.000000,0.386711,0.922201,0.000000,-0.284368,-0.254788,1.805152,1.000000,0.682439,0.911095,0.974296,1.000000,0.093357,0.000000,1.000000,0.809954,-0.238206,0.021000,0.000000,0.000000,0.212000,0.003000,0.000000,0.000000,-0.817709,0.143149,0.000000,-0.471183,0.309322,-0.109484,-0.485698,0.798053,0.674939,1.000000,1.000000,0,0.00,candidate,1784606778,1784597100,sl,,SZ-046
cand-452e36a6-7115,ETH,long,0.338828,1.741893,2.973228,1.860553,0.085941,0.133333,0.479475,0.005198,0.784245,-0.122726,-0.481109,-0.609610,-0.024864,-0.333333,0.364689,0.000000,0.000000,1.000000,0.000000,0.000000,-0.020805,-0.015726,0.012000,0.006508,0.000000,0.250000,0.000064,0.000000,0.803857,0.594823,0.000000,0.168101,0.105807,0.854584,1.000000,0.888968,0.946276,0.000000,0.000000,0.274982,0.064992,1.000000,0.552728,-0.181902,0.004000,0.000000,0.000000,0.764000,0.000000,0.000000,0.000000,-0.831107,0.234988,0.000000,0.401592,0.041916,0.093895,1.188699,0.180662,0.566258,1.000000,0.750097,0,0.00,candidate,1784607048,1784604300,sl,,SZ-046
cand-452e36a6-7116,ETH,long,0.267577,0.618517,2.273754,1.925996,0.085484,0.130000,0.131107,0.005196,0.768117,0.000000,-0.124186,-0.108687,-0.026571,-0.333333,0.364689,0.000000,0.000000,1.000000,0.000000,0.000000,-0.018752,-0.013597,0.012000,0.006508,0.000000,0.250000,-0.001344,0.000000,0.814116,0.580703,0.000000,0.058269,0.087451,0.687505,1.000000,0.904728,0.953912,0.000000,0.000000,0.279493,0.069582,1.000000,0.544394,-0.106508,0.024000,0.000000,0.000000,0.872000,0.000000,0.000000,0.000000,-0.831107,0.243763,0.000000,0.381405,0.169884,-0.025261,0.428966,0.507055,0.576011,1.000000,0.873256,0,0.00,candidate,1784607048,1784604600,sl,,SZ-046
cand-452e36a6-7117,ETH,long,0.428284,0.442235,2.529322,2.131505,0.084941,0.130000,1.103223,0.005196,0.794514,0.000000,-0.154344,-0.236758,-0.026974,-0.333333,0.364689,0.000000,0.000000,1.000000,0.000000,0.000000,-0.027519,-0.022103,0.012000,0.006508,0.000000,0.250000,-0.001344,0.000000,0.819152,0.573576,0.000000,0.019908,0.087451,0.996791,1.000000,0.929799,0.966052,0.000000,0.000000,0.286666,0.076884,1.000000,0.541269,-0.098711,0.024000,0.000000,0.000000,0.841000,0.000000,0.000000,0.000000,-0.831107,0.091446,0.000000,0.028479,-0.186770,-0.069470,0.282651,0.736430,0.573683,1.000000,0.750097,0,0.00,candidate,1784607048,1784604900,sl,,SZ-046
cand-452e36a6-7118,ETH,long,-0.400930,0.604833,2.418061,2.051356,0.084250,0.120000,0.495946,0.005197,0.748812,0.000000,-0.091635,-0.193166,-0.027321,-0.333333,0.359573,0.000000,0.000000,1.000000,0.000000,0.000000,-0.006206,-0.002030,0.016000,0.003030,0.000000,0.250000,0.006776,0.000000,0.845728,0.533615,0.000000,0.043218,0.045093,0.501336,1.000000,0.909742,0.956341,0.000000,0.000000,0.280928,0.071042,1.000000,0.518564,-0.132501,0.013000,0.000000,0.000000,0.601000,0.000000,0.000000,0.000000,-0.831107,0.329176,0.000000,-0.234316,-0.507937,-0.049203,0.221073,0.443173,0.576733,1.000000,0.873256,0,0.00,candidate,1784607048,1784605500,sl,,SZ-046
cand-452e36a6-7119,ETH,long,1.204478,0.777961,2.259285,2.327012,0.084535,0.123333,0.110076,0.005195,0.794404,0.000000,0.248182,-0.163530,-0.027946,-0.333333,0.359573,0.000000,0.000000,1.000000,0.000000,0.000000,0.020850,0.025501,0.016000,0.003030,0.000000,0.250000,0.006776,0.000000,0.854912,0.518773,0.000000,-0.726124,0.045093,0.993416,1.000000,0.978787,0.990135,0.000000,0.000000,0.300933,0.091397,1.000000,0.509188,-0.114281,0.006000,0.000000,0.000000,0.744000,0.002000,0.000000,0.000000,-0.831107,0.248858,1.000000,0.037370,0.576471,-0.083195,0.641332,0.425510,0.579511,1.000000,0.873256,0,0.00,candidate,1784607048,1784605800,sl,,SZ-046
cand-452e36a6-7120,ETH,long,-0.067637,0.610391,1.685127,1.988045,0.084446,0.120000,0.082706,0.005192,0.801747,0.000000,-0.189601,-0.106126,-0.028533,-0.333333,0.359573,0.000000,0.000000,1.000000,0.000000,0.000000,-0.018749,-0.012284,0.016000,0.003030,0.000000,0.250000,-0.016287,0.000000,0.866025,0.500000,0.000000,-0.969470,0.107864,1.097543,1.000000,0.974693,0.988230,0.000000,0.000000,0.299808,0.090250,1.000000,0.498706,-0.093446,0.016000,0.000000,0.000000,0.945000,0.000000,0.000000,0.000000,-0.831107,0.295085,0.000000,0.365337,0.104478,-0.135928,0.816214,0.320281,0.567176,1.000000,0.750048,0,0.00,candidate,1784607048,1784606100,sl,,SZ-046
cand-452e36a6-7121,BTC,long,0.982033,0.867771,1.060192,1.020750,0.068394,0.166667,0.690209,0.001525,0.864070,0.000000,-0.289256,0.172625,0.021406,-0.333333,0.270115,0.000000,0.000000,1.000000,0.000000,0.000000,-0.029124,-0.021219,0.016000,0.003030,0.000000,0.250000,-0.016287,0.000000,0.872496,0.488621,0.000000,-0.261958,0.126259,0.975218,1.000000,0.859530,0.965360,0.000000,0.000000,0.138532,0.000000,1.000000,0.493497,-0.271454,0.043000,0.000000,0.000000,0.772000,0.023000,0.000000,0.000000,-0.831107,0.305779,0.000000,0.079682,0.706260,-0.725412,0.753839,0.326622,0.678961,1.000000,1.000000,0,0.00,candidate,1784607378,1784606100,sl,,SZ-046
cand-452e36a6-7127,ETH,long,-0.825719,-0.597999,-0.617974,0.943821,0.083827,0.116667,1.046939,0.020794,0.763147,-0.083951,-0.367927,-0.633498,-0.047439,-0.333333,0.359932,0.000000,0.000000,1.000000,0.000000,0.000000,-0.038217,-0.037875,0.020000,0.002871,0.000000,0.250000,-0.014027,0.000000,0.987688,0.156434,0.000000,1.512923,-0.025049,0.717116,1.000000,0.662215,0.850757,0.000000,0.000000,0.230079,0.000000,1.000000,0.323756,-0.166326,0.012000,0.000000,0.000000,0.359000,0.000000,0.000000,0.000000,-0.844731,0.061287,0.000000,0.033874,-0.815951,-0.591801,1.460825,0.056821,0.605540,1.000000,0.746544,0,0.00,candidate,1784612206,1784610900,sl,,SZ-046
cand-452e36a6-7122,BTC,long,-0.931142,-0.401097,0.330269,0.539746,0.068363,0.166667,1.378781,0.001527,0.889505,0.000000,0.015142,0.034578,0.020302,-0.333333,0.270115,0.000000,0.000000,1.000000,0.000000,0.000000,-0.063484,-0.062192,0.016000,0.003059,0.000000,0.250000,0.018954,0.000000,0.925541,0.378649,0.000000,0.158395,-0.206878,1.474644,1.000000,0.642831,0.900338,0.000000,0.000000,0.125187,0.000000,1.000000,0.433610,-0.220799,0.034000,0.000000,0.000000,0.737000,0.011000,0.000000,0.000000,-0.837849,0.129239,0.000000,0.000779,-0.972093,-0.192408,-1.345834,0.745970,0.639222,1.000000,1.000000,0,0.00,candidate,1784612235,1784607900,sl,,SZ-046
cand-931a0ce2-7175,ETH,long,0.275202,-1.054814,-0.386362,0.928391,0.085070,0.130000,0.692253,0.078031,0.777221,0.000000,-0.063970,-0.764584,-0.035828,-0.333333,0.359573,0.000000,0.000000,1.000000,0.000000,0.000000,0.002028,0.003826,0.016000,0.003059,0.000000,0.250000,-0.030471,0.000000,0.941176,0.337917,0.000000,0.429613,-0.129489,0.890594,1.000000,0.722702,0.877580,0.000000,0.000000,0.245916,0.000000,1.000000,0.412539,-0.137836,0.013000,0.000000,0.000000,0.358000,0.000000,0.000000,0.000000,-0.837849,0.297157,1.000000,-0.401705,0.190972,-0.123475,-0.607572,0.167725,0.567287,1.000000,0.749984,0,0.00,candidate,1784613142,1784608500,sl,,SZ-046
cand-931a0ce2-7176,ETH,long,-0.055797,-0.275806,-0.144937,0.816256,0.083870,0.116667,1.143204,0.005197,0.809563,0.000000,-0.260685,-0.505535,-0.037844,-0.333333,0.359932,0.000000,0.000000,1.000000,0.000000,0.000000,0.013228,0.014442,0.020000,0.003059,0.000000,0.250000,-0.000087,0.000000,0.957571,0.288196,0.000000,0.450952,-0.142078,1.650633,1.000000,0.754910,0.891845,0.000000,0.000000,0.254339,0.000000,1.000000,0.388862,-0.090938,0.029000,0.000000,0.000000,0.709000,0.000000,0.000000,0.000000,-0.837849,0.202614,0.000000,-0.073129,0.079439,-0.105035,0.246736,0.090262,0.576658,1.000000,0.876907,0,0.00,candidate,1784613142,1784609100,sl,,SZ-046
cand-931a0ce2-7181,ETH,long,-0.627992,-0.103070,-0.021333,0.989530,0.084474,0.120000,1.102829,0.005196,0.792686,0.000000,-0.194426,-0.790757,-0.052066,-0.333333,0.359932,0.000000,0.000000,1.000000,0.000000,0.000000,-0.001143,-0.000274,0.020000,0.002682,0.000000,0.250000,0.005106,0.000000,0.996917,0.078459,0.000000,1.762588,0.045334,1.171272,1.000000,0.717989,0.875492,0.000000,0.000000,0.244683,0.000000,1.000000,0.286031,-0.168835,0.010000,0.000000,0.000000,0.875000,0.000000,0.000000,0.000000,-0.844731,0.163902,0.000000,-0.112475,-0.492611,-0.441210,0.516685,0.058362,0.611299,1.000000,0.746531,0,0.00,candidate,1784613142,1784612100,sl,,SZ-046
